latitude,longitude,concentration_pct,thickness_m,category,source,timestamp
-61.0,6.0,22.2,0.6,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,6.5,32.4,0.78,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,7.0,18.7,0.54,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,7.5,27.2,0.69,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,8.0,26.6,0.68,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,8.5,22.5,0.61,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,9.0,24.8,0.65,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,9.5,22.6,0.61,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,10.0,22.0,0.6,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,10.5,24.9,0.65,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,11.0,23.6,0.62,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,11.5,21.3,0.58,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,12.0,23.2,0.62,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,12.5,19.8,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,13.0,15.3,0.48,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,13.5,25.3,0.66,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,14.0,24.4,0.64,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,14.5,20.8,0.57,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,15.0,22.7,0.61,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,15.5,21.2,0.58,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,16.0,29.5,0.73,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,16.5,25.1,0.65,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,17.0,27.3,0.69,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,17.5,19.3,0.55,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,18.0,18.1,0.53,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,18.5,24.5,0.64,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,19.0,25.2,0.65,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,19.5,25.9,0.67,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,20.0,28.0,0.7,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,20.5,20.0,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,21.0,18.6,0.54,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,21.5,27.9,0.7,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-61.0,22.0,22.1,0.6,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,0.0,19.6,0.55,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,0.5,22.4,0.6,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,1.0,11.9,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,1.5,17.3,0.51,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,2.0,24.1,0.63,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,2.5,11.3,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,3.0,17.3,0.51,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,3.5,22.0,0.6,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,4.0,22.2,0.6,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,4.5,21.7,0.59,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,5.0,15.0,0.47,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,5.5,21.6,0.59,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,6.0,18.0,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,6.5,21.1,0.58,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,7.0,18.3,0.53,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,7.5,21.1,0.58,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,8.0,15.9,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,8.5,17.3,0.51,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,9.0,21.4,0.58,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,9.5,12.5,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,10.0,18.3,0.53,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,10.5,13.6,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,11.0,17.3,0.51,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,11.5,14.2,0.46,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,12.0,16.1,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,12.5,19.1,0.54,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,13.0,21.9,0.6,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,13.5,27.3,0.69,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,14.0,14.4,0.46,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,14.5,19.8,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,15.0,14.0,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,15.5,24.2,0.64,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,16.0,19.9,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,16.5,19.5,0.55,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,17.0,14.2,0.46,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,17.5,27.5,0.7,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,18.0,16.9,0.5,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,18.5,22.6,0.61,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,19.0,19.8,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,19.5,21.4,0.58,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,20.0,25.0,0.65,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,20.5,12.4,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,21.0,19.8,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,21.5,10.3,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.5,22.0,20.3,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,0.0,12.1,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,0.5,18.5,0.53,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,1.0,13.2,0.44,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,1.5,19.6,0.55,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,2.0,11.6,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,2.5,17.8,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,3.0,18.6,0.53,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,3.5,14.1,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,4.0,16.8,0.5,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,4.5,14.8,0.47,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,5.0,12.3,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,5.5,24.9,0.65,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,6.0,15.9,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,6.5,14.1,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,7.0,17.7,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,7.5,14.4,0.46,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,8.0,14.7,0.46,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,8.5,20.9,0.58,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,9.0,12.6,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,9.5,18.2,0.53,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,10.0,11.4,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,10.5,17.5,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,11.0,16.4,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,11.5,19.9,0.56,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,12.0,15.9,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,12.5,12.8,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,13.0,16.7,0.5,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,13.5,10.8,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,14.0,16.3,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,14.5,10.7,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,15.0,16.9,0.5,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,15.5,14.7,0.47,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,16.0,18.7,0.54,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,16.5,16.1,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,17.0,17.1,0.51,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,17.5,12.8,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,18.0,15.9,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,18.5,12.0,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,19.0,18.0,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,19.5,15.4,0.48,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,20.0,15.7,0.48,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,20.5,7.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,21.0,14.5,0.46,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,21.5,17.3,0.51,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-60.0,22.0,13.7,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,0.0,6.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,0.5,11.9,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,1.0,17.7,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,1.5,6.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,2.0,7.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,2.5,10.3,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,3.0,7.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,3.5,12.0,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,4.0,6.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,4.5,10.1,0.38,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,5.0,15.1,0.47,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,5.5,8.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,6.0,13.7,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,6.5,7.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,7.0,15.9,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,7.5,13.6,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,8.0,13.5,0.44,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,8.5,13.0,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,9.0,6.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,9.5,11.3,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,10.0,4.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,10.5,5.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,11.0,13.3,0.44,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,11.5,7.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,12.0,7.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,12.5,4.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,13.0,6.3,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,13.5,7.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,14.0,17.6,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,14.5,16.5,0.5,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,15.0,17.9,0.52,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,15.5,11.0,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,16.0,9.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,16.5,9.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,17.0,13.9,0.45,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,17.5,9.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,18.0,9.2,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,18.5,10.8,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,19.0,13.5,0.44,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,19.5,11.0,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,20.0,5.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,20.5,16.0,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,21.0,3.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,21.5,9.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.5,22.0,16.2,0.49,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,0.0,11.8,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,0.5,6.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,1.0,12.1,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,1.5,8.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,2.0,11.9,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,2.5,4.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,3.0,14.3,0.46,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,3.5,11.2,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,4.0,5.9,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,4.5,14.8,0.47,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,5.0,11.5,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,5.5,4.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,6.0,8.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,6.5,10.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,7.0,12.2,0.42,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,7.5,11.4,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,8.0,10.9,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,8.5,9.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,9.0,5.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,9.5,8.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,10.0,3.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,10.5,4.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,11.0,18.6,0.53,Low Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,11.5,12.8,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,12.0,5.9,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,12.5,8.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,13.0,9.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,13.5,6.3,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,14.0,6.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,14.5,8.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,15.0,10.8,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,15.5,6.3,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,16.0,5.9,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,16.5,9.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-59.0,17.0,12.6,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
